SKU;Produto;Quantidade Vendida;Primeiro Nome;Sobrenome;idade;Data;Loja;Preco Unitario;;;; 
HL1918; iPhone ;2;Alexandre;Dantas;44;12/09/2018;Rio de Janeiro;R$ 5.300,00;;;;
HL1918; iPhone ;4;Gabriella;Lopes;46;8/23/2018;Rio de Janeiro;R$ 5.300,00;;;;
HL2714; Tablet ;4;Rafaela;Rodrigues;52;7/21/2018;São Paulo;R$ 1.600,00;;;;
HL7348; SmartWatch ;2;Breno;Quinto;28;4/22/2018;Curitiba;R$ 1.400,00;;;;
HL4379; Televisão ;3;Fillipe;Almeida;22;7/24/2018;Recife;R$ 2.500,00;;;;
HL2714; Tablet ;3;Victor;Franco;75;11/04/2018;Rio de Janeiro;R$ 1.600,00;;;;
HL1148; Câmera ;3;João;Araujo;64;8/22/2018;Curitiba;R$ 2.100,00;;;;
HL1148; Câmera ;3;Marina;Correa;45;03/06/2018;Porto Alegre;R$ 2.100,00;;;;
HL7348; SmartWatch ;1;Amanda;Procaci;57;10/10/2018;São Paulo;R$ 1.400,00;;;;
HL1148; Câmera ;1;Carlos;Assis;19;5/15/2018;Goiânia;R$ 2.100,00;;;;
HL2714; Tablet ;2;Kim;Ferreira;27;10/05/2018;Belo Horizonte;R$ 1.600,00;;;;
HL1148; Câmera ;3;Henrique;Silva;29;3/15/2018;Rio de Janeiro;R$ 2.100,00;;;;
HL1918; iPhone ;4;Luiza;Farias;69;3/22/2018;Recife;R$ 5.300,00;;;;
HL7348; SmartWatch ;2;Hanna;Fonseca;24;7/14/2018;São Paulo;R$ 1.400,00;;;;
HL1148; Câmera ;4;Bruno;Oliveira;31;02/12/2018;Recife;R$ 2.100,00;;;;
HL1918; iPhone ;3;Daniel;Monteiro;45;03/09/2018;Porto Alegre;R$ 5.300,00;;;;
HL8851; Notebook ;5;Lucas;Lima;30;11/01/2018;Salvador;R$ 3.500,00;;;;
HL1918; iPhone ;4;Daniel;Nauenberg;76;8/23/2018;Salvador;R$ 5.300,00;;;;
HL8851; Notebook ;4;Thainá;Binello;62;2/26/2018;São Paulo;R$ 3.500,00;;;;
HL4379; Televisão ;2;Daniela;Rosa;62;06/10/2018;São Paulo;R$ 2.500,00;;;;
HL2714; Tablet ;3;Anderson;Cavalcanti;35;06/08/2018;Rio de Janeiro;R$ 1.600,00;;;;
HL2714; Tablet ;5;Pedro;Santana;86;12/11/2018;São Paulo;R$ 1.600,00;;;;
HL1918; iPhone ;4;Wilson;Miranda;47;12/15/2018;Salvador;R$ 5.300,00;;;;
HL1918; iPhone ;5;Marcelo;Guadagnino;87;11/17/2018;São Paulo;R$ 5.300,00;;;;
HL2714; Tablet ;4;Mateus;Duque;72;11/16/2018;Rio de Janeiro;R$ 1.600,00;;;;
HL1918; iPhone ;3;Carolina;Rachide;22;7/20/2018;Belo Horizonte;R$ 5.300,00;;;;
HL4379; Televisão ;5;Pedro;Conceição;90;08/07/2018;Goiânia;R$ 2.500,00;;;;
HL1148; Câmera ;3;Fabio;Ramos;53;10/08/2018;Rio de Janeiro;R$ 2.100,00;;;;
HL9962; Android ;3;Bruno;Salomão;24;5/21/2018;Rio de Janeiro;R$ 3.400,00;;;;
HL1148; Câmera ;5;Matheus;Gomes;85;02/09/2018;Goiânia;R$ 2.100,00;;;;
HL7348; SmartWatch ;3;Brenno;Santos;27;06/01/2018;Rio de Janeiro;R$ 1.400,00;;;;
HL4379; Televisão ;4;Guilherme;Castilho;31;2/26/2018;Fortaleza;R$ 2.500,00;;;;
HL9962; Android ;4;Willian;Albino;79;03/01/2018;Belo Horizonte;R$ 3.400,00;;;;
HL8851; Notebook ;3;Ana;Campos;24;06/06/2018;Salvador;R$ 3.500,00;;;;
HL1148; Câmera ;2;Raul;Silveira;45;1/21/2018;Goiânia;R$ 2.100,00;;;;
HL2714; Tablet ;4;Carlos;Barbosa;37;09/12/2018;São Paulo;R$ 1.600,00;;;;
HL1918; iPhone ;2;Raissa;Sales;35;3/27/2018;Salvador;R$ 5.300,00;;;;
HL1148; Câmera ;1;Carlos;Souza;25;2/27/2018;Salvador;R$ 2.100,00;;;;
HL1148; Câmera ;3;Priscila;Carvalho;28;01/06/2018;Curitiba;R$ 2.100,00;;;;
HL1918; iPhone ;2;Alon;Pestana;74;9/20/2018;Fortaleza;R$ 5.300,00;;;;
HL1918; iPhone ;1;Guilherme;Vianna;87;9/21/2018;Fortaleza;R$ 5.300,00;;;;
HL9962; Android ;5;Breno;Godoy;30;11/07/2018;São Paulo;R$ 3.400,00;;;;
HL1918; iPhone ;2;Matheus;Moraes;23;09/11/2018;Salvador;R$ 5.300,00;;;;
HL4379; Televisão ;1;Khaio;Mesquita;34;07/01/2018;Curitiba;R$ 2.500,00;;;;
HL1148; Câmera ;5;Erick;Soares;90;8/14/2018;São Paulo;R$ 2.100,00;;;;
HL7348; SmartWatch ;2;Lucas;Villanova;56;9/19/2018;Fortaleza;R$ 1.400,00;;;;
HL7348; SmartWatch ;3;Bruno;Temporal;59;04/07/2018;Goiânia;R$ 1.400,00;;;;
HL4379; Televisão ;5;Eduardo;Soares;73;1/16/2018;São Paulo;R$ 2.500,00;;;;
HL1148; Câmera ;1;Catarina;Teixeira;90;09/07/2018;Porto Alegre;R$ 2.100,00;;;;
HL4379; Televisão ;1;Bruna;Silveira;54;11/01/2018;Goiânia;R$ 2.500,00;;;;
HL4379; Televisão ;1;Roberta;Pimenta;18;8/26/2018;Fortaleza;R$ 2.500,00;;;;
HL9962; Android ;3;Lucas;Machado;45;12/24/2018;Belo Horizonte;R$ 3.400,00;;;;
HL1918; iPhone ;3;Joao;Silva;27;06/08/2018;São Paulo;R$ 5.300,00;;;;
HL8851; Notebook ;4;Gabriela;Aliani;83;7/23/2018;Salvador;R$ 3.500,00;;;;
HL2714; Tablet ;2;Ana;Monte;28;9/19/2018;Curitiba;R$ 1.600,00;;;;
HL1918; iPhone ;4;Clarissa;Santos;52;10/10/2018;Salvador;R$ 5.300,00;;;;
HL4379; Televisão ;4;Carolina;Carneiro;77;07/10/2018;Salvador;R$ 2.500,00;;;;
HL1148; Câmera ;3;Felipe;Cavalcanti;39;6/25/2018;Rio de Janeiro;R$ 2.100,00;;;;
HL1918; iPhone ;5;Raul;Silveira;87;2/18/2018;Porto Alegre;R$ 5.300,00;;;;
HL4379; Televisão ;1;Michelle;Pereira;83;1/18/2018;Curitiba;R$ 2.500,00;;;;
HL2714; Tablet ;1;Vitor;Arruda;20;6/26/2018;Salvador;R$ 1.600,00;;;;
HL4379; Televisão ;1;Yasmim;Bittencourt;37;01/11/2018;Rio de Janeiro;R$ 2.500,00;;;;
HL4379; Televisão ;1;Natalia;Guedes;81;6/19/2018;Fortaleza;R$ 2.500,00;;;;
HL4379; Televisão ;5;Patrícia;Amaral;32;12/31/2018;Rio de Janeiro;R$ 2.500,00;;;;
HL8851; Notebook ;2;David;Campelo;73;4/30/2018;Porto Alegre;R$ 3.500,00;;;;
HL7348; SmartWatch ;5;Wendela;Mariz;73;07/11/2018;Goiânia;R$ 1.400,00;;;;
HL2714; Tablet ;4;Alon;Pestana;50;3/16/2018;São Paulo;R$ 1.600,00;;;;
HL1918; iPhone ;2;Victor;Oliveira;37;12/28/2018;São Paulo;R$ 5.300,00;;;;
HL1918; iPhone ;4;Manuela;Merege;38;01/03/2018;Goiânia;R$ 5.300,00;;;;
HL8851; Notebook ;3;Cassio;Faria;19;03/02/2018;Fortaleza;R$ 3.500,00;;;;
HL4379; Televisão ;1;Marcelo;Guadagnino;54;6/19/2018;Recife;R$ 2.500,00;;;;
HL1918; iPhone ;5;Vittorio;Freitas;31;06/03/2018;São Paulo;R$ 5.300,00;;;;
HL9962; Android ;3;Arthur;Souza;68;6/15/2018;Rio de Janeiro;R$ 3.400,00;;;;
HL1918; iPhone ;3;Bernardo;Borges;58;6/20/2018;Recife;R$ 5.300,00;;;;
HL8851; Notebook ;2;Luiz;Limp;35;10/21/2018;Salvador;R$ 3.500,00;;;;
HL7348; SmartWatch ;1;Daniel;Nauenberg;60;12/22/2018;Fortaleza;R$ 1.400,00;;;;
HL1148; Câmera ;1;Amanda;Braga;57;07/06/2018;Belo Horizonte;R$ 2.100,00;;;;
HL8851; Notebook ;1;Lucas;Costa;49;10/08/2018;Belo Horizonte;R$ 3.500,00;;;;
HL1918; iPhone ;3;Ana;Gomes;46;01/02/2018;São Paulo;R$ 5.300,00;;;;
HL1918; iPhone ;2;Felipe;Mendonça;46;09/02/2018;Belo Horizonte;R$ 5.300,00;;;;
HL1918; iPhone ;3;Guilherme;Marchesi;85;9/15/2018;Curitiba;R$ 5.300,00;;;;
HL1918; iPhone ;3;Marina;Mesquita;44;2/15/2018;Salvador;R$ 5.300,00;;;;
HL4379; Televisão ;2;João;Menezes;38;5/23/2018;Belo Horizonte;R$ 2.500,00;;;;
HL4379; Televisão ;4;Raissa;Maia;64;01/08/2018;Salvador;R$ 2.500,00;;;;
HL2714; Tablet ;2;Camille;Silva;23;11/12/2018;São Paulo;R$ 1.600,00;;;;
HL4379; Televisão ;1;Jônatas;Soares;47;9/17/2018;São Paulo;R$ 2.500,00;;;;
HL1918; iPhone ;3;Gabrielle;Figueiredo;26;02/06/2018;Goiânia;R$ 5.300,00;;;;
HL8851; Notebook ;3;Giovanna;Santos;69;4/16/2018;Recife;R$ 3.500,00;;;;
HL8851; Notebook ;3;Matheus;Tostes;79;3/21/2018;Recife;R$ 3.500,00;;;;
HL1918; iPhone ;2;Helena;Chafin;20;01/04/2018;São Paulo;R$ 5.300,00;;;;
HL7348; SmartWatch ;4;Fernanda;Silva;86;7/20/2018;Recife;R$ 1.400,00;;;;
HL1918; iPhone ;3;Victor;Soares;60;1/28/2018;São Paulo;R$ 5.300,00;;;;
HL4379; Televisão ;5;Eric;Júnior;74;6/19/2018;São Paulo;R$ 2.500,00;;;;
HL1918; iPhone ;2;Raísa;Rodrigues;18;8/21/2018;Fortaleza;R$ 5.300,00;;;;
HL9962; Android ;2;Beatriz;Perdomo;82;12/22/2018;Fortaleza;R$ 3.400,00;;;;
HL4379; Televisão ;3;João;Tabet;78;11/16/2018;Curitiba;R$ 2.500,00;;;;
HL1918; iPhone ;2;Raphael;Ferman;80;3/17/2018;Salvador;R$ 5.300,00;;;;
HL1918; iPhone ;4;Pedro;Oliveira;19;5/24/2018;São Paulo;R$ 5.300,00;;;;
HL2714; Tablet ;2;Lívia;Tanaka;28;04/03/2018;São Paulo;R$ 1.600,00;;;;
HL1148; Câmera ;4;Mayara;Soares;87;12/10/2018;Recife;R$ 2.100,00;;;;
HL1918; iPhone ;5;João;Araujo;79;09/08/2018;Rio de Janeiro;R$ 5.300,00;;;;
HL1918; iPhone ;4;Ruan;Lopes;78;11/11/2018;Goiânia;R$ 5.300,00;;;;
HL4379; Televisão ;5;Lenon;Fernandes;65;04/08/2018;São Paulo;R$ 2.500,00;;;;
HL1918; iPhone ;3;Sylvio;Bernhardt;82;7/22/2018;Fortaleza;R$ 5.300,00;;;;
HL8851; Notebook ;5;Bárbara;Lima;24;9/22/2018;Fortaleza;R$ 3.500,00;;;;
HL8851; Notebook ;4;Helvio;Pedrosa;78;12/06/2018;Porto Alegre;R$ 3.500,00;;;;
HL1918; iPhone ;5;Mônica;Rotolo;41;03/08/2018;Curitiba;R$ 5.300,00;;;;
HL7348; SmartWatch ;2;Maria;Cardoso;79;1/21/2018;Belo Horizonte;R$ 1.400,00;;;;
HL1918; iPhone ;1;Raíssa;Nimer;49;11/18/2018;Rio de Janeiro;R$ 5.300,00;;;;
HL8851; Notebook ;1;Philipe;Morete;37;1/16/2018;Recife;R$ 3.500,00;;;;
HL1918; iPhone ;4;Bruno;Velucci;49;06/03/2018;Salvador;R$ 5.300,00;;;;
HL7348; SmartWatch ;3;Renan;Cunha;89;05/01/2018;Salvador;R$ 1.400,00;;;;
HL8851; Notebook ;3;Caio;Fernandes;88;1/20/2018;Salvador;R$ 3.500,00;;;;
HL9962; Android ;5;Pedro;Dalforne;69;11/22/2018;Porto Alegre;R$ 3.400,00;;;;
HL1918; iPhone ;3;João;Guadagnino;61;11/06/2018;Fortaleza;R$ 5.300,00;;;;
HL4379; Televisão ;5;Jeferson;Sone;79;02/05/2018;Rio de Janeiro;R$ 2.500,00;;;;
HL7348; SmartWatch ;5;Isabella;Scalabrin;52;5/17/2018;São Paulo;R$ 1.400,00;;;;
HL1918; iPhone ;5;Pedro;Oliveira;79;2/13/2018;São Paulo;R$ 5.300,00;;;;
HL1148; Câmera ;5;Rodrigo;Silva;34;8/14/2018;São Paulo;R$ 2.100,00;;;;
HL4379; Televisão ;4;Rojane;Lima;55;6/24/2018;Belo Horizonte;R$ 2.500,00;;;;
HL1918; iPhone ;1;Renan;Nascimento;56;01/07/2018;Rio de Janeiro;R$ 5.300,00;;;;
HL1918; iPhone ;2;Giovanna;Santos;40;04/11/2018;São Paulo;R$ 5.300,00;;;;
HL2714; Tablet ;1;Hércules;Júnior;85;3/18/2018;Salvador;R$ 1.600,00;;;;
HL8851; Notebook ;5;Jonatas;Essaber;45;05/08/2018;Rio de Janeiro;R$ 3.500,00;;;;
HL8851; Notebook ;2;Sthefeson;Kohn;68;2/18/2018;São Paulo;R$ 3.500,00;;;;
HL1918; iPhone ;3;Pedro;Pereira;46;7/15/2018;Rio de Janeiro;R$ 5.300,00;;;;
HL2714; Tablet ;5;Daniel;Valente;47;4/24/2018;Fortaleza;R$ 1.600,00;;;;
HL8851; Notebook ;1;Jônatas;Castro;67;7/19/2018;Fortaleza;R$ 3.500,00;;;;
HL8851; Notebook ;1;Ana;Leite;60;12/11/2018;Recife;R$ 3.500,00;;;;
HL8851; Notebook ;2;Breno;Godoy;65;11/07/2018;São Paulo;R$ 3.500,00;;;;
HL1918; iPhone ;3;Breno;Caputo;83;7/18/2018;Belo Horizonte;R$ 5.300,00;;;;
HL7348; SmartWatch ;5;Gabriel;Puntel;90;11/12/2018;Rio de Janeiro;R$ 1.400,00;;;;
HL4379; Televisão ;3;Roger;Rosa;80;12/09/2018;Salvador;R$ 2.500,00;;;;
HL9962; Android ;4;Anna;Figueiredo;35;4/17/2018;Rio de Janeiro;R$ 3.400,00;;;;
HL1918; iPhone ;3;Gustavo;Thome;89;1/28/2018;Recife;R$ 5.300,00;;;;
HL9962; Android ;4;João;Ribeiro;70;2/14/2018;Fortaleza;R$ 3.400,00;;;;
HL1918; iPhone ;4;Priscila;Garcia;40;4/17/2018;São Paulo;R$ 5.300,00;;;;
HL9962; Android ;2;Victor;Oliveira;41;7/20/2018;Belo Horizonte;R$ 3.400,00;;;;
HL1918; iPhone ;2;Mariana;Sousa;86;02/08/2018;Belo Horizonte;R$ 5.300,00;;;;
HL1148; Câmera ;3;Marina;Perdomo;24;04/10/2018;São Paulo;R$ 2.100,00;;;;
HL9962; Android ;1;Jorge;Carvalho;64;12/23/2018;São Paulo;R$ 3.400,00;;;;
HL1918; iPhone ;5;Gabrielle;Costa;79;2/22/2018;Rio de Janeiro;R$ 5.300,00;;;;
HL1148; Câmera ;2;Priscila;Suzano;88;2/27/2018;Salvador;R$ 2.100,00;;;;
HL7348; SmartWatch ;1;Tainah;Nogueira;47;12/05/2018;São Paulo;R$ 1.400,00;;;;
HL8851; Notebook ;4;Luíza;Melo;49;07/12/2018;São Paulo;R$ 3.500,00;;;;
HL8851; Notebook ;4;Rafaela;Rodrigues;74;03/09/2018;São Paulo;R$ 3.500,00;;;;
HL8851; Notebook ;2;Thales;Portillo;21;6/13/2018;Salvador;R$ 3.500,00;;;;
HL9962; Android ;5;Ulisses;Filho;69;7/25/2018;Belo Horizonte;R$ 3.400,00;;;;
HL9962; Android ;4;Fabio;Boccaletti;32;07/09/2018;Curitiba;R$ 3.400,00;;;;
HL1148; Câmera ;3;Gabriel;Rocha;71;4/22/2018;Belo Horizonte;R$ 2.100,00;;;;
HL7348; SmartWatch ;3;Helvio;Pedrosa;73;03/03/2018;Belo Horizonte;R$ 1.400,00;;;;
HL4379; Televisão ;5;Victor;Franco;34;01/07/2018;Fortaleza;R$ 2.500,00;;;;
HL2714; Tablet ;3;Isabella;Santos;86;9/24/2018;Recife;R$ 1.600,00;;;;
HL1918; iPhone ;1;Roberta;Nogueira;90;11/08/2018;Fortaleza;R$ 5.300,00;;;;
HL9962; Android ;2;Maria;Moita;24;01/02/2018;Belo Horizonte;R$ 3.400,00;;;;
HL1918; iPhone ;5;Thayna;Martins;41;07/02/2018;São Paulo;R$ 5.300,00;;;;
HL9962; Android ;3;Bárbara;Cavalcante;23;10/11/2018;Recife;R$ 3.400,00;;;;
HL1918; iPhone ;2;Ana;Fioretti;18;12/18/2018;Porto Alegre;R$ 5.300,00;;;;
HL1148; Câmera ;1;Michelle;Figueiredo;87;5/23/2018;Salvador;R$ 2.100,00;;;;
HL4379; Televisão ;5;Luiza;Procaci;72;11/27/2018;Salvador;R$ 2.500,00;;;;
HL4379; Televisão ;4;Thales;Fanara;64;11/18/2018;Rio de Janeiro;R$ 2.500,00;;;;
HL1918; iPhone ;4;Joao;Silva;47;4/15/2018;Salvador;R$ 5.300,00;;;;
HL1918; iPhone ;4;Rafaela;Gonçalves;45;4/15/2018;Belo Horizonte;R$ 5.300,00;;;;
HL8851; Notebook ;1;Lucas;Destri;31;08/04/2018;Salvador;R$ 3.500,00;;;;
HL1148; Câmera ;1;Gabriel;Azevedo;24;03/03/2018;São Paulo;R$ 2.100,00;;;;
HL4379; Televisão ;2;Matheus;Gomes;54;4/26/2018;Porto Alegre;R$ 2.500,00;;;;
HL2714; Tablet ;2;Caio;Cardoso;59;5/15/2018;São Paulo;R$ 1.600,00;;;;
HL1918; iPhone ;5;Maria;Junior;57;10/28/2018;Fortaleza;R$ 5.300,00;;;;
HL4379; Televisão ;1;Camilla;Vieira;69;7/23/2018;Belo Horizonte;R$ 2.500,00;;;;
HL8851; Notebook ;1;Gustavo;Junior;68;3/29/2018;Porto Alegre;R$ 3.500,00;;;;
HL8851; Notebook ;1;Ylana;Teraoka;31;04/11/2018;São Paulo;R$ 3.500,00;;;;
HL4379; Televisão ;1;Bruno;Mota;69;5/19/2018;Recife;R$ 2.500,00;;;;
HL2714; Tablet ;5;Antônio;Oliveira;46;11/11/2018;Belo Horizonte;R$ 1.600,00;;;;
HL4379; Televisão ;5;Mariana;Miranda;35;8/14/2018;São Paulo;R$ 2.500,00;;;;
HL4379; Televisão ;4;Adrielle;Forte;55;4/22/2018;Porto Alegre;R$ 2.500,00;;;;
HL4379; Televisão ;2;Isabella;Scalabrin;79;10/11/2018;Porto Alegre;R$ 2.500,00;;;;
HL1918; iPhone ;5;Roger;Rosa;39;3/15/2018;São Paulo;R$ 5.300,00;;;;
HL7348; SmartWatch ;2;Pedro;Cardoso;84;09/04/2018;Goiânia;R$ 1.400,00;;;;
HL9962; Android ;4;Manuela;Merege;56;12/15/2018;Salvador;R$ 3.400,00;;;;
HL7348; SmartWatch ;2;Juliana;Barreira;38;2/22/2018;Salvador;R$ 1.400,00;;;;
HL1918; iPhone ;1;Gabriella;Lopes;49;12/19/2018;Goiânia;R$ 5.300,00;;;;
HL4379; Televisão ;2;Anna;Silva;41;10/11/2018;São Paulo;R$ 2.500,00;;;;
HL1918; iPhone ;2;Douglas;Rodrigues;27;4/13/2018;Recife;R$ 5.300,00;;;;
HL1148; Câmera ;2;Victor;Gomes;46;10/02/2018;Salvador;R$ 2.100,00;;;;
HL4379; Televisão ;5;Fernanda;Coutinho;44;8/16/2018;Goiânia;R$ 2.500,00;;;;
HL1918; iPhone ;4;Rafael;Wajnsztok;35;11/06/2018;Goiânia;R$ 5.300,00;;;;
HL9962; Android ;5;Thales;Santos;54;07/01/2018;Fortaleza;R$ 3.400,00;;;;
HL9962; Android ;2;Mayara;Soares;83;12/24/2018;Rio de Janeiro;R$ 3.400,00;;;;
HL4379; Televisão ;5;Caio;Silva;47;9/23/2018;Recife;R$ 2.500,00;;;;
HL2714; Tablet ;4;Izabel;Miura;62;6/27/2018;Rio de Janeiro;R$ 1.600,00;;;;
HL1918; iPhone ;1;Victor;Lira;88;07/07/2018;São Paulo;R$ 5.300,00;;;;
HL1918; iPhone ;1;Pedro;Martins;54;01/08/2018;Porto Alegre;R$ 5.300,00;;;;
HL1918; iPhone ;5;Daniel;Araujo;81;03/04/2018;Salvador;R$ 5.300,00;;;;
HL9962; Android ;1;Rafaela;Gomes;50;11/05/2018;Fortaleza;R$ 3.400,00;;;;
HL8851; Notebook ;1;Fabio;Sepúlveda;44;12/16/2018;Rio de Janeiro;R$ 3.500,00;;;;
HL9962; Android ;1;Lucas;Rocha;82;09/06/2018;Rio de Janeiro;R$ 3.400,00;;;;
HL1918; iPhone ;3;Izabel;Lopes;24;9/19/2018;Belo Horizonte;R$ 5.300,00;;;;
HL4379; Televisão ;2;Matheus;Gomes;85;10/14/2018;São Paulo;R$ 2.500,00;;;;
HL8851; Notebook ;5;Letícia;Leal;73;12/27/2018;Rio de Janeiro;R$ 3.500,00;;;;
HL1918; iPhone ;1;Jônatas;Tanaka;81;11/24/2018;Recife;R$ 5.300,00;;;;
HL1918; iPhone ;4;Matheus;Delgado;26;2/25/2018;Fortaleza;R$ 5.300,00;;;;
HL8851; Notebook ;5;Pedro;Ronfini;32;12/31/2018;Porto Alegre;R$ 3.500,00;;;;
HL8851; Notebook ;2;Eduardo;Nunes;30;3/23/2018;Fortaleza;R$ 3.500,00;;;;
HL4379; Televisão ;2;Giovanna;Santos;67;08/03/2018;São Paulo;R$ 2.500,00;;;;
HL1918; iPhone ;2;Vivianne;Rodrigues;58;10/09/2018;Salvador;R$ 5.300,00;;;;
HL7348; SmartWatch ;2;Rodrigo;Alves;67;9/24/2018;Porto Alegre;R$ 1.400,00;;;;
HL4379; Televisão ;1;Marina;Miranda;26;08/11/2018;Salvador;R$ 2.500,00;;;;
HL8851; Notebook ;1;Isabelle;Gonçalves;70;4/28/2018;São Paulo;R$ 3.500,00;;;;
HL1918; iPhone ;4;Maria;Gasperi;82;02/09/2018;São Paulo;R$ 5.300,00;;;;
HL1918; iPhone ;4;Antônio;Soares;87;9/17/2018;Goiânia;R$ 5.300,00;;;;
HL7348; SmartWatch ;2;Thales;Fanara;88;11/07/2018;Salvador;R$ 1.400,00;;;;
HL1148; Câmera ;2;Andressa;Chou;74;12/01/2018;Porto Alegre;R$ 2.100,00;;;;
HL2714; Tablet ;1;Wen;Braga;51;9/16/2018;São Paulo;R$ 1.600,00;;;;
HL9962; Android ;3;Pedro;Santos;42;10/18/2018;São Paulo;R$ 3.400,00;;;;
HL7348; SmartWatch ;3;Thiago;Veloso;85;07/11/2018;Rio de Janeiro;R$ 1.400,00;;;;
HL1918; iPhone ;5;Raissa;Negrelli;80;3/31/2018;Goiânia;R$ 5.300,00;;;;
HL1148; Câmera ;2;Katharina;Barros;22;6/22/2018;Rio de Janeiro;R$ 2.100,00;;;;
HL9962; Android ;2;Giuseppe;Bhering;50;02/08/2018;Goiânia;R$ 3.400,00;;;;
HL4379; Televisão ;4;Alon;Pestana;37;5/31/2018;Fortaleza;R$ 2.500,00;;;;
HL2714; Tablet ;1;Isabel;Lacerda;78;06/10/2018;Salvador;R$ 1.600,00;;;;
HL9962; Android ;2;Guido;Monteiro;40;12/24/2018;Belo Horizonte;R$ 3.400,00;;;;
HL7348; SmartWatch ;5;Carlos;Galvão;71;12/22/2018;Rio de Janeiro;R$ 1.400,00;;;;
HL8851; Notebook ;1;Ana;Júnior;46;1/18/2018;Rio de Janeiro;R$ 3.500,00;;;;
HL7348; SmartWatch ;3;Anna;Maia;54;2/24/2018;Recife;R$ 1.400,00;;;;
HL7348; SmartWatch ;4;Rafaela;Gonçalves;32;10/31/2018;Porto Alegre;R$ 1.400,00;;;;
HL7348; SmartWatch ;5;Pedro;Oliveira;81;08/06/2018;Recife;R$ 1.400,00;;;;
HL7348; SmartWatch ;4;Juliana;Silva;56;12/03/2018;Curitiba;R$ 1.400,00;;;;
HL7348; SmartWatch ;1;Lucas;Villanova;52;5/14/2018;Porto Alegre;R$ 1.400,00;;;;
HL9962; Android ;2;Luísa;Fonseca;69;2/23/2018;Goiânia;R$ 3.400,00;;;;
HL1918; iPhone ;4;Luiz;Conceição;66;02/06/2018;São Paulo;R$ 5.300,00;;;;
HL1918; iPhone ;3;Luíza;Goulart;48;06/12/2018;Recife;R$ 5.300,00;;;;
HL4379; Televisão ;5;Pedro;Cardoso;50;1/17/2018;São Paulo;R$ 2.500,00;;;;
HL1918; iPhone ;2;Milena;Pereira;31;05/01/2018;Fortaleza;R$ 5.300,00;;;;
HL9962; Android ;4;Carlos;Portela;70;09/10/2018;Porto Alegre;R$ 3.400,00;;;;
HL1918; iPhone ;1;Thiago;Veiga;65;9/28/2018;Goiânia;R$ 5.300,00;;;;
HL2714; Tablet ;3;Carolina;Carneiro;75;04/01/2018;Rio de Janeiro;R$ 1.600,00;;;;
HL7348; SmartWatch ;2;Morgana;Correa;24;07/02/2018;Belo Horizonte;R$ 1.400,00;;;;
HL9962; Android ;4;Gabriel;Rocha;37;10/27/2018;Fortaleza;R$ 3.400,00;;;;
HL1918; iPhone ;4;Luiz;Almeida;54;11/20/2018;Rio de Janeiro;R$ 5.300,00;;;;
HL7348; SmartWatch ;4;Luiza;Ribeiro;69;10/09/2018;Goiânia;R$ 1.400,00;;;;
HL1918; iPhone ;5;Eduardo;Soares;44;09/05/2018;São Paulo;R$ 5.300,00;;;;
HL1918; iPhone ;4;Diego;Marchesi;64;3/25/2018;São Paulo;R$ 5.300,00;;;;
HL4379; Televisão ;2;Victor;Oliveira;88;7/26/2018;Porto Alegre;R$ 2.500,00;;;;
HL2714; Tablet ;3;Philipe;Morete;70;5/29/2018;Recife;R$ 1.600,00;;;;
HL1148; Câmera ;1;Caroline;Cavalcanti;18;10/30/2018;Salvador;R$ 2.100,00;;;;
HL7348; SmartWatch ;3;Mariana;Barrozo;65;10/15/2018;Fortaleza;R$ 1.400,00;;;;
HL8851; Notebook ;4;Ana;Júnior;51;11/23/2018;Belo Horizonte;R$ 3.500,00;;;;
HL1918; iPhone ;5;Daniel;Nauenberg;77;07/08/2018;São Paulo;R$ 5.300,00;;;;
HL7348; SmartWatch ;1;Caio;Moraes;65;06/10/2018;Curitiba;R$ 1.400,00;;;;
HL4379; Televisão ;3;Maria;Motta;27;6/20/2018;São Paulo;R$ 2.500,00;;;;
HL9962; Android ;1;Silvio;Provenzano;81;12/21/2018;São Paulo;R$ 3.400,00;;;;
HL4379; Televisão ;5;Michelle;Figueiredo;70;01/06/2018;Fortaleza;R$ 2.500,00;;;;
HL8851; Notebook ;4;Rafaela;Gonçalves;54;04/01/2018;Rio de Janeiro;R$ 3.500,00;;;;
HL1918; iPhone ;4;David;Vasconcelos;90;12/30/2018;Recife;R$ 5.300,00;;;;
HL8851; Notebook ;5;Luiza;Johnson;51;8/27/2018;Salvador;R$ 3.500,00;;;;
HL1148; Câmera ;1;Caio;Moraes;61;01/03/2018;São Paulo;R$ 2.100,00;;;;
HL9962; Android ;5;Mariana;Rotava;73;11/07/2018;Rio de Janeiro;R$ 3.400,00;;;;
HL1148; Câmera ;5;Dandara;Reis;66;2/19/2018;Salvador;R$ 2.100,00;;;;
HL1918; iPhone ;2;Guilherme;Santos;61;01/01/2018;Goiânia;R$ 5.300,00;;;;
HL1148; Câmera ;3;Mariane;Ferreira;48;1/17/2018;Fortaleza;R$ 2.100,00;;;;
HL8851; Notebook ;3;Carlos;Araujo;21;3/26/2018;Fortaleza;R$ 3.500,00;;;;
HL8851; Notebook ;1;Tainah;Nogueira;77;04/03/2018;São Paulo;R$ 3.500,00;;;;
HL1918; iPhone ;3;Caio;Vianna;83;09/03/2018;São Paulo;R$ 5.300,00;;;;
